Geneid	Length
hfp	1911
Psa	3225
cue	1932
Iml1	4694
Ir62a	1818
CG12091	963
pns	4417
CG32313	563
Pcyt1	1578
Pcyt2	1143
CG12099	2124
Pex10	897
CG7879	2955
CG12003	1368
CG12004	1490
CG13917	6057
CG12104	765
CG33791	3846
CG18170	1485
CG12105	4527
CG13926	591
CG33230	1338
ABCB7	2229
GC	2016
CG13928	735
nSyb	857
metl	1039
Bgb	759
alphaCOP	3702
CG13919	393
CG17249	1416
Bro	639
CG13920	480
Vta1	948
CG7970	765
CG7971	5043
CG7974	882
RpL23A	831
RabX5	831
CG13930	2055
CG7991	2664
CG12011	1584
CG13931	516
drpr	3215
CG18171	2280
CG12035	900
Oseg4	3615
PIG-Wb	1512
Gk2	1728
CG13921	3475
Cht2	1452
CG8001	2244
Dhc62B	11892
CG13933	2013
CG12018	1293
CG2021	285
mRpL46	774
alpha-Spec	7371
dlt	3720
Cdc37	1167
CG12020	1098
Patj	2613
JTBR	456
CG42676	2260
GV1	918
Cpr62Ba	408
Cpr62Bb	582
Cpr62Bc	540
CNMa	579
CG12024	876
Rap1	552
HBS1	2010
CG12025	510
CG13924	1510
dre4	3366
CG13937	1293
Aprt	546
Tmhs	795
dsb	1904
Dbx	2223
CG5687	2049
Mfap1	1434
mu2	3840
Cnb	2067
mv	10605
SCOT	1566
CG1927	648
CG11815	849
CG1139	1353
CG42841	237
CG42357	1347
CG42356	1266
CG34259	1278
CG42355	483
sls	55457
zormin	11408
CG15822	3801
CG15879	1026
CG5704	1005
CG15820	924
CG13810	1470
CG5707	1134
CG8960	342
CG15878	1338
Oseg2	5262
CG9018	1173
ACXD	3489
CG32301	3333
CG32305	3492
CG1275	1036
CG2034	786
oxt	2628
CG13807	510
ecd	2052
CG13806	891
obst-I	657
CG32302	939
yellow-g	1179
yellow-g2	1146
MsR2	1941
MsR1	1668
CG13801	2070
CG1317	2964
CG8993	426
mRpL23	450
CG9004	2562
CG15877	831
Svil	17015
CG42787	246
CG32298	600
CG32299	402
CG16762	762
Cyp4d20	1530
CG1146	945
CG16758	1295
Spn	6462
CG32295	1074
msn	4572
RpL8	768
dos	2634
CG16984	921
CG12182	2082
CG16985	447
CG16986	429
Pxn	4586
CG42245	453
MEP-1	3456
CG14949	624
CG1143	888
CG1246	1311
ProRS-m	1382
CG42304	1695
Snup	1053
Fife	4007
CG33233	1529
CG33234	1425
Mrtf	5364
Acp62F	345
Non2	732
AhcyL1	1563
CG12093	1140
Atg2	5718
mRpS35	978
pgant6	1998
Tet	8766
spz5	1161
Shab	5287
CG9970	1452
CG32846	1068
CG34025	975
Or63a	1265
CPT2	2001
CG2113	549
FMRFaR	1647
CG32488	921
CG32487	960
aly	1704
CG2162	1986
Jafrac2	726
scramb2	789
Sk2	1983
CG32485	666
CG1271	1727
CG16753	531
CG32486	1236
CG11486	2414
Cht7	3039
CG45066	801
CG45067	2643
prominin-like	3040
CG11537	2291
CG1291	1272
Usp5	2481
BtbVII	4043
ND-30	795
CG15812	1554
rasp	1500
Asciz	1164
CG32280	390
CG32278	333
CG32281	1371
CG14963	783
CG14964	4329
Girdin	4143
CG42494	849
CG32284	306
CG14957	288
CG42525	1257
CG14958	435
CG14965	1671
Hsp83	2151
CG14966	420
CG32276	192
gry	3960
CG32271	744
CG33159	771
CG32277	783
CG33160	774
CG32269	996
CG32270	777
CG14967	6900
CG12034	1326
RpL28	432
eIF1	330
CG11505	4593
CG17746	1113
CG12078	759
CG43389	144
ckd	420
CG34265	336
CG14960	993
CG12017	1788
CG12009	2715
CG14968	597
ZnT63C	1635
Drsl2	210
Drsl3	213
Drsl4	213
Drsl5	207
PIG-C	936
CG12016	969
CG42456	243
Strip	2817
PHGPx	795
CG14961	2742
CG14969	945
Drsl1	207
Drsl6	216
kst	13074
Drs	210
YT521-B	2163
CG12010	2151
CG12012	366
Ids	1536
sty	1767
eIF5B	3432
armi	3564
CycJ	1158
CG14971	1407
CG32267	147
CG42324	3113
CG43074	546
ImpE2	1398
Eip63E	1669
CG10359	1455
CG10357	963
CG14974	378
dar1	2253
CG10862	1062
CG43098	480
CG43089	432
CG32264	4907
ppk27	1266
CG32266	231
ntc	942
IntS10	1893
CG32262	819
CG32263	618
PIG-B	1683
Scsalpha	984
Acp63F	243
enc	5856
Rdh	141
Awh	861
Fie	750
Gr63a	1467
CG14977	492
Ccz1	1455
Ubi-p63E	2289
Sc2	906
ida	2331
mge	486
Eip63F-1	632
CG10866	672
CG12766	960
CG10863	948
CG14982	2319
CG10853	465
CG14983	489
CG14984	345
CG12605	1912
CG43915	315
scrt	1959
CG14985	723
FoxL1	1095
Mul1	1014
CG11594	1644
Gr64a	1368
Gr64c	1257
Gr64b	1218
Gr64d	1251
Gr64e	1380
Gr64f	1407
CG11593	1452
Rcd5	1734
CG1136	1374
Dpy-30L2	294
CG18869	1749
dib	1467
wit	2739
CG32259	489
Faa	1251
Gad1	1530
CG14989	738
CG14990	966
CG14995	1649
Fit1	2124
Ack	3219
Chd64	579
ens	3723
RfC4	993
Rop	1791
Ras64B	576
Akh	237
CG32260	1756
CG1299	1533
nab	1932
mas	3141
Ero1L	1449
CG18675	873
Teh4	1572
Teh2	982
Teh3	1344
VhaM9.7-c	252
tipE	1356
CG43367	8346
CG15005	2250
Cpr64Aa	576
Cpr64Ab	360
Cpr64Ac	564
Cpr64Ad	741
ImpL2	807
CG14997	1371
pav	2661
ago	3978
CG1265	663
CG15011	2520
CG1309	1572
CG11586	582
VhaM9.7-a	255
CG1273	3504
CG33764	540
Ctl1	2073
CG11583	1068
srw	408
CG1316	1410
TfIIEbeta	876
Hexo1	1882
CG15012	456
Fdx2	456
dyl	1833
Claspin	4395
PMP34	942
CG15014	972
Cip4	2149
mRpS6	441
CG33514	933
CG11342	714
DopEcR	966
CG32240	435
slow	1536
Syx17	1038
CG15019	438
DOR	1282
CG15020	1812
nAChRbeta1	1691
CG15021	1260
CG12607	498
CG11345	726
CG15022	885
CG15023	507
CG15024	318
CG32241	1245
CG32249	726
CG32248	546
CG11349	1887
CG7465	963
CG11350	1368
CG13722	2124
CG13721	318
CG13720	1461
NT1	3127
Tie	3699
CG11353	2262
CG32243	1455
CG11357	1302
CG33777	516
CG42540	2056
Src64B	1659
CG32246	1695
HDAC1	1563
axo	6963
CG13716	351
CG32238	1461
CG32236	1155
CG34266	264
CG7514	903
CG18418	933
RhoGEF64C	5952
CG15876	414
CG13713	297
CG13712	351
CG12493	888
CG13711	381
CG7509	1845
CG18808	1155
Dhc64C	14179
LeuRS-m	2607
CG13708	3903
CG13707	489
CG32237	2733
CG32235	249
Dnah3	13173
CG13705	1296
CG13704	408
Rh50	1380
Con	2073
CG17030	540
CG32232	2925
ATPsynCF6L	441
CG4597	564
CG15212	189
CG15213	186
CG4603	1113
CG10674	324
CG4611	2109
Prpk	672
CHMP2B	636
CG10672	951
Gdap1	992
Fitm	1440
AlaRS-m	3036
Gen	2178
Srp54k	1524
shep	1824
CG4669	1833
lama	1974
Klp64D	2031
Cyt-c1	921
Uev1A	435
Membrin	648
Pfdn4	414
Ir64a	2577
DIP-delta	1407
CG4835	3672
blanks	972
CG34342	1716
Lkr	1626
CG13285	617
frm	3545
sinu	741
Sucb	1248
Sras	906
bc10	237
Msr-110	1971
l(3)psg2	5787
spo	1629
CG10592	1572
CG5150	1551
CG10591	936
TM9SF3	1776
mthl2	1554
Eaf6	675
Blimp-1	3648
lin-28	585
sif	10646
Sse	1902
CG46320	162
CG44521	276
DnaJ-1	1002
Usp47	4668
CG10576	1173
Txl	861
Ppat-Dpck	1554
scny	3491
vito	792
Myt1	1599
PGRP-LD	1012
Pmi	547
Cralbp	972
Bre1	3132
Tektin-C	1263
S6k	1470
CG42272	1752
kri	791
mad2	621
vn	1907
CG5568	1635
CG18586	1635
CG13287	1410
DNApol-epsilon58	1575
CG5592	1620
CG32409	1047
QC	1020
CG32413	942
CG10486	2180
CG13288	833
CG10483	2013
CG32407	723
CG33523	2052
Rcc1	1641
CG33993	1263
CG10479	1137
PVRAP	1422
alphaKap4	1326
CG10477	816
yip7	810
CG6462	957
Jon65Aiv	813
Jon65Aiii	822
Jon65Aii	777
Jon65Ai	786
tant	897
CG6592	1314
CG10472	870
CG42269	1986
CG6602	1308
CG13295	1455
CG6610	273
ssp6	2598
CG13293	1809
CG10469	801
CG10467	1092
loj	711
Ets65A	2263
l(3)mbn	1959
Lcp65Ag3	315
Cpr65Au	318
Lcp65Ag2	315
Lcp65Ag1	315
Lcp65Af	300
Lcp65Ae	297
Cpr65Av	333
Cpr65Aw	355
Lcp65Ad	324
Lcp65Ac	327
Lcp65Ab2	312
Cpr65Ax1	306
Lcp65Ab1	312
Cpr65Ax2	306
Lcp65Aa	306
Acp65Aa	315
CG13297	435
Cpr65Ay	327
Cpr65Az	717
CG13296	1395
CG10289	2988
CG7376	3810
CG10274	2589
D19B	2322
CG43293	309
D19A	2535
CG7386	1986
Sf3b6	363
Tnpo	2679
CG8219	2559
LanA	11136
CG33946	120
CG13299	336
BG642312	231
CG42714	303
CG10226	3960
Mdr65	3906
Best2	2427
CG10163	1134
ImpL3	996
CG43168	252
Or65a	1251
Or65b	1218
Or65c	1230
CG13300	1164
Sfp65A	423
CG42747	1212
CG10147	1344
CG8270	1926
Vps8	3687
sfl	3144
CG32396	1386
MCU	1602
jv	5736
ndl	7848
CG8368	2043
zpg	1101
CG8398	1611
GluRIA	2973
eIF4E4	687
CG32395	1113
SP1173	2223
CG8519	621
ple	1737
dikar	9802
velo	5512
CG8549	756
CG10103	1260
CG32392	2183
vvl	2226
Prat2	1641
CG45413	444
CG14820	1248
tow	1353
CG10077	2465
CG9948	654
CG10075	777
Surf1	900
sgl	1428
CG10064	2226
Mis12	543
CG9953	1524
CG10063	636
Galphai	1065
CG32388	237
CG43439	168
bin	2028
Mp	3324
CG17744	714
CG8641	1302
CG14823	838
CG32391	732
CG34030	819
Cpr65Ea	381
Cpr65Eb	537
Cpr65Ec	381
form3	5151
msl-3	1536
BBS1	1815
CG8629	252
CG15829	246
CG8628	252
Dbi	258
melt	2982
corn	3369
CG8620	561
Dscam2	7399
CG14826	657
CG14829	657
BHD	1380
RpL18	564
Neos	1113
mRpL50	567
mei-P22	993
Cdc27	2700
MED4	774
CG14830	969
unc-13-4A	4113
CG8607	825
RhoGEF4	1941
Rint1	2172
CG8602	1434
CG42307	285
mus312	3447
CG43780	486
CG43781	171
eco	3156
lark	1056
Cln7	1638
CG14834	1221
Srp19	480
qm	1014
CTCF	2454
pst	2121
Sec63	2259
Sh3beta	1569
akirin	603
SMSr	1800
smid	2832
CG8564	1590
CG8563	1320
CG32379	1032
CG8562	1272
CG18417	1281
CG8560	1254
CG42458	2133
Rac2	576
CG14835	456
sphinx1	759
sphinx2	759
CG33278	1194
ppk26	1791
CG42661	423
Tsp66A	714
CG42660	426
CG8543	657
CG8541	825
CG43292	426
mthl6	1440
Cyp316a1	1452
Cyp4d8	1389
CG8539	1155
CG7548	591
CG7546	4041
ltl	2451
lqf	2520
CG16998	774
CG32374	897
CG32376	873
CG14837	2280
frac	4854
CG14838	3396
CG7716	2184
Pura	5928
Urm1	303
CG7506	708
CG32373	1458
PGRP-SD	558
CG7492	1719
Ank2	41523
CG44195	2082
CG12262	1257
CG7457	4215
CG8492	4080
Snmp2	1668
CG13685	1008
CG7409	462
Hn	1371
Clk	3081
CG32371	882
CG32369	3198
Pdp1	3105
CG32365	1884
eIF4E5	696
pbl	4152
CG8281	1044
CG8111	1128
CG32368	264
syd	3758
Srp9	231
CG43880	486
exex	1575
RNaseX25	975
CG8042	1968
HP4	335
CG8209	993
CG8038	618
nmo	1294
bip1	1257
Ect4	6364
CG42590	840
CG42591	477
CG7565	3207
fan	654
CG7927	2117
Arp3	1254
msk	3147
ldbr	1602
CG7550	720
mRpL36	384
Uba2	2100
CdsA	1341
CG7504	5028
mus301	3153
CG13676	2649
CG42445	261
CG43886	213
CG13675	1065
RecQ4	4737
Nmt	1416
mthl7	1473
Uxs	1323
ERR	1488
Atg18a	1346
MED24	2979
CG7387	1347
UbcE2M	543
CG8005	1104
CG7366	1167
CG13679	357
tut	690
CG8006	1509
CG8012	246
CG13674	411
CG13678	384
eIF4E3	732
CG7213	1347
Dscam4	5836
cert	1869
CG7201	1035
Rab19	657
Arl5	537
CG13671	2094
CG7194	1038
Sbp2	939
Gr66a	1581
BI-1	753
CG7185	1956
CG43059	231
CG13670	798
CG34461	414
CG34462	936
Cpr66Cb	486
Pex2	843
DNApol-alpha50	1314
CG7083	1314
CG7182	1539
GAPcenA	3588
Culd	2955
Idh	1437
ImpE1	4886
Jon66Ci	780
Jon66Cii	786
CG7120	2103
mkg-p	1977
CG33057	636
CG13667	1746
Oseg1	3507
Exo70	2079
mtrm	651
CG32354	1986
Cbl	2637
Unr	3171
CG6983	540
Gug	6043
CG43163	7569
ZC3H3	1791
CG6745	2202
CG6765	2053
CG6683	591
GstO3	723
se	729
GstO2	1472
GstO1	762
foi	2118
ergic53	1536
rhea	8657
CG6638	1260
CG43078	10370
Nelf-E	840
RpL14	498
CG5989	1308
CG6282	1437
S-Lap1	1665
S-Lap2	1656
GAPsec	1209
Zasp66	1621
Cdc6	1986
Cpr66D	810
CG13305	969
Pex7	1017
Arr2	1203
h	1011
SrpRbeta	732
CG32022	534
CG6511	3633
CG43965	114
Cp18	516
Cp15	345
Cp19	519
Cp16	414
Prm	3558
CG13306	282
Fhos	8246
CG6576	801
CG5804	246
CG13310	1203
CG13311	459
CG34426	888
CG32023	480
CG34427	807
CG13312	1026
CG32024	627
CG13308	699
CG13309	687
dally	1878
CG32026	2157
CG43169	210
Mcm7	2160
TrpA1	3990
mfr	5033
Tsp66E	801
CG43783	3744
orb2	2138
GNBP3	1470
mRpL12	546
CG13313	1245
ValRS-m	2982
CG5653	1428
CG5021	669
CG5026	1860
pix	1833
Srp68	1812
CG5644	1377
CG13314	378
Galk	1470
CG5068	1227
CG5280	750
smg	3366
CG5087	3234
Doc3	1272
CG5194	906
Doc2	1407
Doc1	1173
CG5144	1164
Argk	1793
CG4911	1350
CG4942	1053
teq	8416
CG32032	858
CG13315	207
bol	710
Dhpr	705
Use1	750
nwk	3622
Rdl	2030
Slc45-1	1797
CG4476	1887
CG4483	1305
CG4477	945
GluRIB	3546
PGRP-LA	1195
PGRP-LC	2974
PGRP-LF	1107
UGP	1587
CG32040	939
CG32039	246
Pdxk	912
CG34456	501
Klp67A	2456
mRRF1	762
CG4452	1170
Fdx1	516
Hsp67Bc	597
CG4456	333
Hsp22	522
CG4461	600
Hsp26	624
Hsp67Ba	1335
Hsp23	558
Hsp27	639
CG4080	1851
eIF4E1	801
Cpr67B	780
CG4022	1593
CG3689	743
CG3967	1390
CG3982	1047
aay	810
Shc	1227
RpS17	393
MTF-1	3024
CG42526	735
Bet3	534
Nf-YA	1197
CG33926	615
CG3529	1629
CG3448	705
ghi	243
phol	2007
CG3552	1224
CG3437	1047
CG3434	1254
CG44838	3326
Uch-L5	972
Jarid2	7053
pall	942
CG32036	519
CG32037	756
path	1454
CG3408	993
RpS9	586
CG33703	543
CG33702	537
CG33700	525
Or67a	1221
Ir67a	1752
CG42673	3420
Tmc	6108
CG3222	1137
CG3088	756
CG3306	864
LanB2	4917
CG3335	2754
Or67b	1263
CG8336	1149
fry	10702
CG8329	777
CG18179	804
CG18180	792
CNMaR	1440
CG16717	900
alphaTub67C	1386
CG6767	1200
CG16719	813
Ubc4	597
CG6761	2667
CG16711	4491
SH3PX1	1695
vsg	789
CG18178	1122
CG14174	1041
nbs	2454
defl	3003
Naa60	910
ATPsynB	729
CG6749	1656
CG42268	4741
CG8177	3906
CG32052	1527
Zasp67	2300
Ilp1	462
Ilp2	411
Ilp3	360
Ilp4	402
CG43897	4653
Ilp5	324
I-2	930
Cdk8	1362
RasGAP1	3543
CG10809	1074
iPLA2-VIA	2671
CG8108	2757
CG34382	2415
Taf2	3663
CalpB	2775
CG6709	351
CG14164	558
CG6707	820
nudE	1399
bma	2562
CG6685	639
Dronc	1350
CG6674	699
CG42455	234
vnc	588
dpr6	1284
CG14160	1449
CG32053	1488
CG32054	1689
CG42825	1554
CG42826	1419
dpr10	1224
CG8072	741
CG6628	831
ect	1862
CG8065	900
CG32055	1602
scramb1	1550
Or67c	1212
can	2826
Or67d	1173
CG12362	1533
Ir67b	1722
Ir67c	1719
Gem3	3084
CG32061	642
S-Lap3	1605
Rbfox1	3262
S-Lap4	1572
CG6527	498
CG42521	369
CG43127	581
CG34238	618
CG14151	588
CG42536	552
CG42535	561
hay	2394
CG34001	447
E(z)	2295
CG8009	393
CG18628	189
CG32066	972
CG14154	755
CG14153	711
CG8003	1221
Adi1	558
simj	2835
CG11811	699
CG33493	353
ND-13B	372
NijA	735
CG43245	198
CG12523	750
CG42831	372
tna	3512
CG6418	2373
Blos4	507
CG6409	1080
galla-2	468
CG6404	1323
Cpr67Fa1	402
Cpr67Fa2	402
Cpr67Fb	366
Aps	531
CG14147	459
klu	2454
Fad2	1065
CG32079	1371
CG32081	1413
CG43693	1880
CG7888	1395
CG6321	1254
Blos2	477
CG32069	240
CG32075	1623
SuUR	2886
CG45101	204
CG6310	579
Mocs1	1748
Pfdn2	429
CG7839	3522
JIL-1	3621
Iyd	2271
CG33947	96
Irbp18	339
APP-BP1	1572
Elo68beta	807
Elo68alpha	786
CG32071	450
CG32073	327
CG12522	411
CG34012	474
CG7638	1488
Sod1	501
FoxK	2284
mRpL2	882
Ufd1-like	948
NaPi-III	2001
nol	390
CG32074	330
CG14143	342
IRSp53	3350
CG6216	705
Alg10	1347
wls	1782
CG7616	1671
CG14142	1486
GlcAT-P	1437
Plod	2163
CG7607	501
CG14141	486
Ube3a	2919
CG7600	2784
CG42671	3973
Ir68a	2112
scyl	840
CG6175	1707
CG7573	1431
CG6168	1026
CG6163	1284
CG11726	873
CG44362	321
CG7560	1047
CG6149	702
CG7557	1065
CG12289	1134
CG7551	966
CG6140	1410
Vha16-3	474
Vha16-2	474
chrb	897
CG33500	264
Sgs8	225
Sgs7	222
CG33272	264
Sgs3	921
CG7512	1620
CG11714	1149
Fuca	1482
Mob2	2922
CG7394	387
CG33267	282
CG33490	1590
CG33489	1491
CG33271	264
CG33270	264
CG43390	120
CG43391	120
CG33269	264
CG32086	1473
rt	2658
CG7377	282
CG33268	282
CG7368	1590
CG14137	309
Duba	2011
CG42832	195
Muc68Ca	9405
CG6084	1162
CG6083	966
PCID2	1185
CG18815	723
CG32091	1869
CG6071	2886
RIOK1	1755
CG7339	720
CG32085	1998
TfIIEalpha	1287
Sugb	1883
Pldn	501
CG14135	792
CG11652	1362
Dnai2	1759
CG11658	1053
mtTFB1	990
Ccdc56	261
crim	474
CG14132	354
Bmcp	909
sunn	2856
CG32087	1221
CG6024	1137
Gr68a	1167
Muc68D	4542
Tim13	276
Pi3K68D	5639
CG14131	2205
CG5964	2784
CG10907	1506
Klp68D	2352
CG10361	1251
CG42255	10839
CG14130	765
CG5946	1186
CG11597	951
RpL10Ab	661
CG32095	1287
CycA	1473
CG7264	1143
CG43064	1443
CG12521	198
CG44837	3966
CG5906	588
Sprn	1737
CCDC151	1842
CG5897	957
CG11588	810
SdhAL	1953
byn	2098
Rpt4R	1194
CG5883	1017
CG7252	1422
CG17826	2253
obst-G	837
CG7248	2388
CG11570	642
CG43294	372
prc	5139
Muc68E	5397
CG42397	534
CG14125	789
CG43896	6384
CG6938	3735
CG6931	870
viaf	720
Grip163	4053
Pop2	1206
CG6928	1850
rols	5938
CG43993	243
CG6793	1692
CG43638	366
Sema5c	3279
CG17154	366
vers	1173
ssp	1104
CG11560	921
yps	1065
Ir68b	1905
CG34241	246
Lsp2	2103
CG11534	1476
CG5645	2565
Atg12	333
ND-SGDH	558
RhoGAP68F	1428
eIF3l	1617
Nrx-IV	4049
CG32099	870
CG9760	912
Rh7	1449
CAH2	1005
CG6910	876
Est-6	1632
thoc6	1050
Est-P	1632
CG11529	861
Adk1	687
CG5626	1149
app	3161
CG32100	1461
Pbgs	981
CG4300	1483
INPP5E	2241
CG4328	1632
CG44355	168
Lmx1a	1920
CG10418	285
CrzR	1932
Ncc69	3621
CG32104	3645
Obp69a	444
Smyd4-2	1989
CG32103	1956
ArfGAP1	1404
toe	1920
eyg	2010
CG32102	264
CG10616	1524
CG10663	2244
CG33725	591
CG10660	1461
CG10657	1002
CG10638	1809
CG10681	636
CG10646	1149
vih	534
CG10654	1236
sti	5574
tral	1971
Gcn5	2439
ver	642
eIF2beta	936
nst	1647
Tsf2	2457
CG34242	174
Pmm2	762
CG4069	1527
sowah	2388
ara	2151
caup	2079
mirr	2046
SmD1	372
Ptp69D	4386
CG32112	1530
CG32109	693
Klc	1524
CG10984	1974
CG10973	918
CG32113	11757
Hip1	3372
CG32106	4239
CG10969	2091
CG17666	2616
Atg1	2565
CG42709	1374
Sap130	3882
CG32110	1233
Sf3a2	792
CG42588	8190
CG10960	1617
CG10948	2412
Wbp2	1254
Ent3	2004
CG32107	2949
CG10943	924
CG14120	4113
CG43894	1594
CG14118	1317
CG12520	1130
CG32117	645
CG32115	1425
CG10752	1617
Or69a	2154
CG10748	1047
CG10749	1041
CG11262	2106
CG11263	795
CG14117	499
CG11261	2010
MICAL-like	3030
CG11267	309
mRpL20	450
ste14	897
AdenoK	1052
RpS12	417
Zmynd10	1353
CG17672	747
SRm160	2862
RpS4	783
Syx13	852
CG11279	306
CG14115	657
CG34428	690
CG34429	747
CG17300	456
CG11251	1014
trn	2253
CG33262	624
snky	2145
caps	2433
CG32119	1452
Sfp70A4	165
CG42481	147
CG43147	132
SP	165
CG14113	246
CG17687	4632
Nplp2	357
CG14111	759
SNCF	438
CG14107	732
ImpL1	1098
CG14110	1044
CG10171	1002
Poc1	1299
sens	1623
CG10222	921
flr	1846
CG32121	1944
CG33263	681
CG14106	1011
CG14105	555
CG10713	1425
CG10154	948
CG10725	807
CG10140	891
CG14109	729
cmb	4975
CG10133	948
CG10738	3750
CG10116	867
CG10089	1754
stv	1908
Abp1	1593
Tgi	1666
Spt20	5621
Vps36	1197
Liprin-beta	2040
CG10710	2127
bru3	1394
CG43184	243
CG8757	756
CG8750	228
Tsp68C	1086
Hml	11529
CG8745	1482
dysc	3891
CG13737	234
Rgl	2946
CG8833	2856
DCTN1-p150	3795
CG32137	1860
Meics	1749
ssp2	2946
Nxf3	1677
CG13738	279
Hsc70-1	1923
CG17364	2420
CG17362	459
CG9040	483
26-29-p	1647
CG17361	630
CG17359	1017
Nprl3	1830
upSET	9438
Ptip	6882
endos	357
CG6650	1503
CG6661	1743
Hsc70Cb	2508
Neurl4	5340
CG6833	870
CG13484	453
Frl	3606
Pex1	3018
btl	3156
CG8100	1944
Fbp1	3087
Sox21a	1221
Sox21b	1761
D	1146
nan	2502
nuf	2388
saturn	714
CG7768	492
CG7924	963
CG34244	336
CG7906	1068
fz	1836
CG13482	306
CG13481	528
CG43120	858
CG3868	1047
stwl	3145
CG3919	954
bbg	7979
CG9592	456
CG4613	1122
CG43246	504
Mpcp2	1068
Gbs-70E	1152
CG34039	594
Lk	480
CG42758	372
HGTX	1539
shd	1620
CG9628	525
RecQ5	3184
dlp	2295
CG43121	351
ome	3531
CG4914	1122
CG5048	630
goddard	339
CG13474	444
CG17177	3999
CG13476	447
CG13473	417
CG13471	798
Trl	2231
CG42507	954
CG33260	828
CG9384	1761
CG17173	1524
mop	5499
bmm	1703
Tdrd3	2508
CG9425	6309
NHP2	480
gnu	720
CG17839	5007
CG34245	393
DCX-EMAP	3423
CG13465	234
BobA	234
Tom	474
Brd	243
Ocho	447
CG3349	2298
CG5114	1335
mnd	1497
Zip71B	1716
mRpL39	999
Prosbeta2	816
Reck	3213
Sytbeta	1980
CG32148	249
Rpn12R	786
ind	960
CG43678	252
CG18581	501
CG12310	342
CG43679	189
CG13461	411
CG43680	147
CG18649	276
EAChm	633
CG13460	606
Plp	8778
Or71a	1134
sstn	1905
GlyRS	2295
CTPsyn	2035
CG45071	1287
CG13458	1902
Cep135	3243
CG16959	1531
CG32847	492
CG13457	3069
CG12316	3564
Pdi	1488
CG32147	672
Pex3	1155
FucTA	1509
Msh6	3570
Prp31	1503
CG7011	1119
CG6878	237
CG6888	588
Tollo	4038
Best4	1578
Best3	1605
CG7255	3287
Toll-6	4542
CG33259	357
CG7804	954
Ran-like	651
CG12355	612
CG13455	1131
CG7276	513
CG7275	1338
CG7272	684
CG7857	936
CG7841	522
Z600	270
gdl-ORF39	117
gdl	582
Eip71CD	862
CG13454	336
mex1	302
yellow-k	1026
CG7945	992
CG33986	831
CG33985	831
CG42729	555
CG42728	468
obst-H	807
CG43248	363
CrebA	1548
AGO2	3667
CG7739	1788
SCCRO	906
dop	6417
CG16979	1821
mrn	1497
CG12301	2313
AIMP2	1002
CG7656	957
RhoGAP71E	3235
CG7650	828
CG13449	1710
comm3	1687
CG7372	2913
CG43083	390
Eig71Ea	300
Eig71Eb	285
CG43084	342
Eig71Ec	519
Eig71Ed	297
Eig71Ee	1335
Eig71Ef	294
Eig71Eg	294
Eig71Eh	303
Eig71Ei	306
Eig71Ej	294
Eig71Ek	291
CG43082	291
CG7304	1689
CG7579	1494
pgant8	1770
CG34452	954
CG34451	759
comm2	1029
CG42571	876
CG42570	1830
comm	1110
CG6244	246
CG13445	321
fwe	749
CkIIalpha-i1	1230
DCP2	2376
dbo	1891
CG12713	987
CG18081	231
CG15715	231
meru	1572
pHCl-1	3356
sff	2583
Pka-C3	1749
GXIVsPLA2	695
elgi	945
CG17032	936
l(3)72Ab	6426
CG10516	1026
brm	4998
CG17026	852
CG17029	852
CG17028	852
CG17027	864
Arl1	540
DNApol-delta	3276
Hip14	1965
CG5830	1056
mRpS31	1128
mib1	3714
Notum	2013
CG42717	288
CG42716	291
CG42538	267
CG5895	1359
Diap1	1314
Mbs	4841
CG33258	756
CG13075	1017
Tasp1	1095
CG5235	2094
ClC-c	2679
CG13074	1353
ATPsynbetaL	1866
IleRS-m	2823
IntS9	1962
CG43295	501
Zn72D	2674
Taf4	3264
Strumpellin	3573
Pgm	1680
SsRbeta	570
Trs20	417
elg1	3486
CG5157	357
CG5151	1479
CG32152	1071
CG33796	537
CG33795	534
CG33687	507
CG33688	525
CG33689	534
CG33690	510
CG13073	1053
l(3)72Dn	2097
CG5027	1290
PDCD-5	399
MED10	399
Hsc20	720
l(3)72Dp	1119
l(3)72Dr	1035
CG13055	927
CG13054	942
CG13053	273
CG34247	249
CG13071	207
CG13070	456
CG13051	249
CG13069	291
CG4950	1722
CG13068	327
CG34248	309
CG13067	237
CG13066	279
CG13065	420
CG13050	429
CG13064	261
CG13049	543
CG13048	618
CG13047	510
CG13046	543
CG13045	561
CG4962	369
CG4982	339
CG13044	465
CG43249	231
CG13043	444
CG13063	387
CG13042	351
CG13062	354
Nplp3	270
CG13041	372
CG13060	393
CG42718	237
CG13059	465
CG13040	555
CG13039	372
CG13038	282
CG13058	444
CG33061	866
CG33060	363
retinin	573
CG13056	297
CG4998	3555
CG33257	990
mRpS34	564
Golgin104	2328
Tcs3	1041
Pdh	834
ringer	576
Cpr72Ea	1023
Cpr72Eb	651
Cpr72Ec	1287
CG4842	777
CG18814	801
roq	2457
CG4753	1140
CG4729	1191
RAF2	3351
CG44836	2499
Gagr	1056
fax	1263
TMS1	1414
GluRS-m	1533
TyrRS	1575
CG33158	3099
dsx-c73A	2556
aos	1332
CG43373	5677
CG42514	1608
st	1998
CG13033	633
CG4229	768
Mipp1	1401
CG43206	216
mbf1	564
nxf2	2523
Smn	678
Rpn12	792
UQCR-C2	1320
Syx8	696
CG32163	429
l(3)73Ah	666
tra	659
spd-2	3438
CG32165	3240
CG32164	3240
CG4098	921
Prosbeta6	705
Su(P)	1251
